	freq	pmi	t-score	trigram	xi square	z-score
563	11	7.833710301491615	3.2852808023758597	исходить_v из_pr <x>	1.005134549780063e+31	33.79430669412023
319	16	3.5823219317309247	3.280031785587267	<x> уравнение_s иметь_v	1.7588781326266787e+30	7.73127971725002
403	14	4.123171154525983	3.278737849135403	от_pr <x> к_pr	1.899842811813269e+30	9.321503086315612
540	11	7.051493130666012	3.2627202827077713	остаток_s от_pr <x>	1.5671788543403916e+30	25.59266265953956
548	11	7.045171704720236	3.2624835722658916	при_pr <x> параметр_s	1.3015245297697698e+30	25.534801938502895
565	11	6.621812429497791	3.244018898701179	леиций_s у_pr <x>	5.3541969209164835e+29	21.925303575843838
498	12	5.078495148707006	3.243071760515081	<x> говорить_v что_conj	1.648690632235016e+29	12.838858163672676
522	11	6.542568741107664	3.2399192753035178	<x> по_pr модуль_s	7.72683623557785e+29	21.304388133669597
564	11	6.426495968142604	3.233492838626103	<x> задача_s показать_v	4.0197803977860074e+29	20.42377824266308
383	14	3.982589818193918	3.231358395618731	пусть_part <x> доказать_v	2.65228728186338e+30	8.749934119032758
145	26	2.550116176352218	3.2220168017209936	что_conj при_pr <x>	5.478127778272e+30	5.310540041092699
555	11	6.089858901275531	3.2116449684798436	лежать_partcp на_pr <x>	1.2450581471764677e+31	18.051894455882998
532	11	6.070352157917329	3.2102158921418993	<x> от_pr до_pr	4.5155678808970674e+29	17.922287446264427
534	11	6.060424277341366	3.209481115903138	доказать_v что_conj из_pr	3.278742822135012e+30	17.85663937405926
436	13	4.282477168900295	3.2061060079313237	<x> теорема_s пусть_part	4.807133947661963e+29	9.632412573516026
525	11	6.015616094337417	3.2061011595670967	<x> поставить_partcp в_pr	2.690801529716205e+28	17.56296439020997
535	11	5.876589369769333	3.1949203684825664	<x> быть_v называть_v	8.437895152498745e+29	16.678424777100837
547	11	5.842079839342725	3.191974078940021	<x> существовать_v такой_a	1.960221099330074e+29	16.46493977370403
568	11	5.708425474974551	3.1798743497754542	иметь_v в_pr точка_s	3.3295834287206495e+30	15.660072332864074
137	28	2.4285083217847028	3.1723372262159972	<x> функция_s в_pr	9.596121350573973e+29	5.01286984325618
466	12	4.657367569466011	3.1681484619942917	доказать_v что_conj в_pr	4.664582732131704e+30	10.839003352136329
628	10	16.442177254653707	3.162201091491947	глава_s глава_s глава_s	1.2282745958137334e+28	642.634318316923
599	10	12.8994328365691	3.161385334313446	найти_v остаток_s от_pr	3.3494117956175903e+28	188.1982999026905
616	10	11.672579875550696	3.1601891191058784	можно_adv считать_v что_conj	4.578088168934445e+28	122.96784560665107
610	10	11.659237615420702	3.160169714374239	мочь_v быть_v получить_partcp	4.686174643078502e+29	122.39979411132447
658	10	11.157488482948528	3.1592929581589773	мочь_v быть_v задать_partcp	4.227138596692338e+29	102.8346348979489
652	10	11.088392130858786	3.159146530505321	пусть_part функция_s непрерывный_a	1.92197438512352e+29	100.39665515355684
653	10	11.085148020808749	3.1591394817818883	что_conj то есть_adv	1.252950267665346e+30	100.28361657595605
643	10	10.970481478600686	3.15887987672596	<x> а также_conj	5.783451308307945e+28	96.3685364479791
644	10	10.970481478600686	3.15887987672596	а также_conj <x>	2.520693947104085e+28	96.3685364479791
56	46	2.012678811257863	3.1587161440002003	если_conj в_pr <x>	1.376858540315492e+32	4.321446126034524
607	10	10.274449766257769	3.1567731063903275	точка_s лежать_v на_pr	2.9844198043223067e+28	75.66278251304782
95	34	2.231173697928569	3.153455236278697	в_pr <x> иметь_v	5.239370669948166e+31	4.653630862506472
638	10	9.524245627124904	3.1530188310718943	прямой_a в_pr пространство_s	3.0762134970094808e+29	58.27047128734518
583	10	9.518118847224631	3.1529794274351834	который_a делиться_v на_pr	8.419651820492708e+29	58.146145530049836
549	11	5.448181107122032	3.1528413101441624	с_pr неизвестный_a <x>	5.653101306582394e+28	14.187805821749008
632	10	9.426465377432361	3.15236954933726	<x> линейно_adv независимый_a	1.3411950976152416e+29	56.317283190369196
605	10	9.16880379617636	3.1504321240685647	который_a мочь_v быть_v	1.4630461514231373e+30	51.474574685017366
619	10	8.969291277633426	3.1486753092984263	равенство_s следовать_v что_conj	1.0781020036828691e+30	48.00880456151206
649	10	8.95572849268884	3.1485468305457744	функция_s на_pr отрезок_s	7.238191101144535e+29	47.78171880097703
608	10	8.673666006100225	3.145581905771759	проходить_partcp через_pr <x>	4.754704691781941e+29	43.291035523405796
395	14	3.755522502619767	3.1443762725320594	<x> прямой_a на_pr	1.4050688474437886e+29	7.87004341170358
591	10	8.512160668054715	3.1436042344409967	один_a из_pr число_s	4.3098610499270636e+29	40.90871762570796
623	10	8.466530629944858	3.143004185880736	рассматривать_v как_conj <x>	7.160992012027998e+29	40.25918279019609
441	13	4.059180279609733	3.1392395437565193	вектор_s называться_v <x>	6.475363077489008e+30	8.729153359889354
470	12	4.5107621023594975	3.136492773228086	<x> доказать_v равенство_s	9.114833565201049e+29	10.199098720150593
633	10	7.532217898915851	3.1254464349557898	говорить_v что_conj в_pr	6.433358323517593e+29	28.96036139672062
334	16	3.2939429509477156	3.1207263737997017	<x> теорема_s если_conj	5.477809513719597e+29	6.656158630661642
654	10	7.343772809502741	3.1203071942284515	заметить_v что_conj в_pr	7.935224016793845e+29	27.08478902985567
306	17	3.1418185651076715	3.11598261388232	тогда_adv из_pr <x>	1.0189575660024681e+31	6.3047227973475115
618	10	7.154262656324971	3.1144155291590367	потому что_conj <x>	8.671254203868112e+30	25.315152072004377
625	10	7.015616094337417	3.1095875865762603	в_pr <x> алгебра_sк_pr	3.4383356422139314e+31	24.09008827152548
635	10	6.990951588730963	3.108679045958932	переход_s от_pr <x>	1.654623062769903e+30	23.87806363478713
517	12	4.3842666953688365	3.1064711345248095	<x> непрерывный_a на_pr	2.2886962205631345e+29	9.668194323673838
597	10	6.832944238684912	3.102475274000504	доказать_v что_conj уравнение_s	2.8229375741031056e+30	22.560518280357776
582	10	6.557224573220004	3.0898810214787367	число_s доказать_v что_conj	1.021547970525533e+31	20.421260976136715
66	45	1.9962961682743465	3.083263138783861	<x> <x> оператор_s	3.723884027339396e+32	4.194336410278725
615	10	6.386360281260874	3.080778397466343	<x> так как_conj	4.2520291354578615e+29	19.19038202725109
589	10	6.028801434799413	3.057856234623937	найти_v весь_a <x>	4.062269152271341e+29	16.82760287363875
585	10	5.888851855684075	3.0472191784137985	<x> состоять_v из_pr	1.1457196620615603e+29	15.97512898860725
647	10	5.750106444107621	3.0356043353599005	функция_s иметь_v в_pr	8.374749501127093e+28	15.167101026435398
604	10	5.739085846019399	3.0346329856467187	быть_v называть_v <x>	1.624816047723526e+29	15.104446805821643
139	28	2.3331230559557223	3.027490854429955	тогда_adv в_pr <x>	1.3619316357493425e+32	4.6284226241128055
636	10	5.597869307800586	3.021506686611489	<x> отметить_v что_conj	7.305534566875079e+28	14.320790867561596
620	10	5.525455109406962	3.0142605366966007	в_pr точка_s по_pr	9.203431013338478e+29	13.932363849664334
357	15	3.278968723644758	3.0127478154571867	уравнение_s с_pr <x>	7.991086756299427e+30	6.392590819218403
640	10	5.4399034143632425	3.0052176626075093	что_s называться_v <x>	6.275055282872146e+30	13.484757458051888
584	10	5.434370575517707	3.004614169784662	<x> известно_adv что_conj	1.0152694980707972e+29	13.456221973928645
296	17	2.989336769538567	3.0037086903906283	поскольку_conj в_pr <x>	1.357568583045157e+32	5.764716903873628
724	9	27.1648662162698	2.9999999570145595	матем кружок_s вып_sк_pr	6.910291756257738e+27	25062.315008793586
757	9	17.513774650157107	2.999965438750492	к_pr з_s т_s	6.910291756257738e+27	883.8573161001577
718	9	16.279343068613986	2.9999186813108993	отличный_a от_pr нуль_s	2.790232919582467e+28	576.2022175379493
671	9	15.123822302264754	2.999818850649909	записываться_v в виде_pr	2.4100126078096524e+30	386.0444090577324
700	9	15.092068643029354	2.9998148193585354	прямой_a проходить_partcp через_pr	9.763554367662848e+28	381.81877639158915
746	9	14.798240436522411	2.999772989111809	і_і т_s і_і	1.8397678185206426e+28	344.84638184673656
763	9	14.708740003477848	2.9997584600328717	плоскость_s проходить_partcp через_pr	9.763554367662848e+28	334.31234412746664
737	9	14.268943870532205	2.999672372135666	можно_adv рассматривать_v как_conj	1.165338742758013e+28	287.0410665561019
646	10	5.389554687440127	2.999639645794148	<x> функция_s переменный_a	7.174365522882632e+29	13.226899485978272
761	9	14.107770754542454	2.999633647825834	теорема_s доказать_partcp замечание_s	2.4172549669936226e+29	271.4435067645391
702	9	13.896132545129587	2.9995757633130546	проходить_v через_pr точка_s	7.6904478925739365e+28	252.2413905559437
668	9	13.69698899778549	2.999512969226133	можно_adv представить_v в	3.9148588484007656e+28	235.41447860415084
740	9	13.190698629860169	2.999308224796194	пусть_part например_adv дать_partcp	9.141963524820005e+27	197.5146121618366
662	9	12.942749727353352	2.999178504766273	множество_s состоять_partcp из_pr	7.145497561746538e+28	181.24265612226603
754	9	12.824504545665553	2.9991083377210486	пусть_conj функция_s определить_partcp	1.0752992039158648e+29	173.96127589557102
699	9	12.792332884800254	2.999088230564764	корень_s степень_s из_pr	1.0966644248631125e+28	172.0312540174095
745	9	12.233121883963495	2.998656541316849	пример_s исследовать_v на_pr	2.690801529716205e+28	141.7017440835316
764	9	11.37159934928619	2.997558996289808	определение_s быть_v говорить_v	1.5231187053753083e+28	105.08582715087951
689	9	10.861553740253406	2.9965237782943035	тогда_adv когда_conj он	7.311157785116358e+28	88.02876767536475
750	9	10.583754285407538	2.9957856224899344	если_conj функция_s дифференцировать_partcp	5.6887462513276345e+28	79.92904825154336
728	9	10.551676752735432	2.9956908686217583	умножение_s на_pr число_s	1.5248911324442853e+29	79.04287992483162
692	9	10.483469173381149	2.9954822492931537	центр_s в_pr точка_s	3.228729499402414e+30	77.19092522176659
667	9	10.397148179239272	2.9952036875049854	доказать_v что_conj среди_pr	2.7099499403124415e+30	74.90887134474626
730	9	10.31404272102238	2.994919286489651	уравнение_s с_pr неизвестный_a	9.471986082225206e+28	72.77519814608723
712	9	10.176312357240182	2.9944103363251626	быть_v считать_v что_conj	4.578088168934445e+28	69.37118318400287
731	9	9.92519766543915	2.9933475942213303	можно_adv показать_v что_conj	5.2940588020344785e+29	63.56651649069206
656	10	5.326602860783569	2.992385846940977	<x> доказательство_s пусть_part	1.705640240915136e+29	12.910152317914264
755	9	9.648294537602249	2.9919400030119996	если_conj функция_s непрерывный_a	1.251416007338248e+29	57.72262435433576
747	9	9.469004089215876	2.990873449054814	иметь_v производная_s в_pr	1.2282745958137334e+28	54.22571954199804
752	9	9.139285504818856	2.988530040974972	частный_a производный_a <x>	1.1451379194424764e+29	48.33228412997615
669	9	8.528131862868918	2.9824798651467637	число_s мочь_v быть_v	1.4630461514231373e+30	39.02738255294247
753	9	8.2620773387628	2.978931780381401	тогда_adv по_pr теорема_s	1.652126652493408e+29	35.547352972691264
759	9	8.077593182412615	2.9760578525205736	е_s вычислить_v <x>	3.6454265909886734e+28	33.31351401580894
704	9	8.004968850137908	2.974821769557682	случай_s когда_conj <x>	1.1132749497005572e+29	32.47199536250018
694	9	7.7908495454705635	2.9707933640457367	обозначить_v через_pr <x>	3.910160766778627e+29	30.108720753673303
675	9	7.626665844488603	2.96727303317507	составить_partcp из_pr <x>	9.996764951029092e+30	28.409609153608
743	9	7.5659250981476225	2.9658657360179945	<x> вопрос_s как_adv	9.301777913760473e+28	27.804612230016062
732	9	7.5442036842966305	2.9653479174794857	<x> исходить_v из_pr	1.770918427882131e+28	27.591265028367506
720	9	7.434757305191886	2.962616842284449	<x> сводиться_v к_pr	4.892040208281035e+28	26.53982918307549
721	9	7.304185592278348	2.9590756316340032	<x> принимать_v вид_s	3.2978452955507006e+28	25.335279528994807
742	9	7.208869669423265	2.956280525114312	лекция_s линейный_a <x>	2.3374988970495788e+29	24.488873130631116
299	17	2.9281532530870766	2.9552149603446916	базис_s в_pr <x>	1.3626140195014418e+32	5.552648899473022
40	58	1.8156053667058123	2.9513062795083727	что_conj в_pr <x>	1.385153792611787e+32	3.771119337402271
309	17	2.923169845572821	2.9511738161741974	<x> элемент_s в_pr	3.3441737901850786e+29	5.535487165940642
727	9	7.0082796593981405	2.9497589685559413	если_conj он иметь_v	1.5828670168498502e+29	22.793860402873186
710	9	6.908413952525233	2.9461580078776617	<x> интегрирование_s по_pr	3.3677693773295934e+28	21.99156327758158
758	9	6.871542776860933	2.944764225236987	из_pr следовать_v что_conj	1.0649984926767897e+30	21.70205854635579
573	11	4.258735813284978	2.943091935774933	непрерывный_a на_pr <x>	1.292814588761845e+31	8.769757745056706
713	9	6.8233225931095385	2.942886842379019	приходить_v к_pr <x>	3.2735079769256536e+30	21.328784426164948
657	10	4.947156470851277	2.9412751550033986	от_pr один_a <x>	1.4652298034347384e+29	11.125948776857902
741	9	6.690846388509093	2.9373940683119364	данный_a <x> иметь_v	3.0977794250673484e+30	20.33363855481722
552	11	4.201795458819112	2.9280545272250955	который_a являться_v <x>	2.8493599764321955e+30	8.554459028776462
366	15	3.1280908235958282	2.91791126461055	<x> оператор_s в_pr	2.908416872842241e+29	5.875932799865831
751	9	6.260588729389003	2.915640121753304	интеграл_s от_pr <x>	1.5302986522052007e+30	17.387076826326414
716	9	6.18222291942419	2.9109310354205773	<x> на_pr множитель_s	1.9978637586242798e+30	16.893877547420427
645	10	4.714446559616851	2.9025908688929336	задача_s найти_v <x>	1.34395692557463e+30	10.128867607702569
691	9	5.99088050074943	2.8982987686545423	число_s дробь_s <x>	1.6071208523174873e+28	15.741302836263806
626	10	4.682938666334347	2.896857026799275	<x> теорема_s о_pr	5.564955067077336e+29	9.999072578099062
141	27	2.2812944474074306	2.891616341563252	что_conj для_pr <x>	1.2178408148540186e+31	4.3420003631044555
579	11	4.065656776837011	2.889601671400594	<x> функционал_s в_pr	5.686174411985353e+28	8.053051138966001
687	9	5.793223673000969	2.8833655501569093	поставить_v в_pr <x>	1.3530138116938075e+32	14.62335119214811
651	10	4.60188086237211	2.8815174805625317	<x> о_pr пусть_part	1.2627284747292768e+29	9.67060183933104
726	9	5.706504435217228	2.8761397543682055	называться_v <x> обозначаться_v	2.0755505833805158e+30	14.15482954549964
729	9	5.672028187105006	2.87314420196264	<x> умножение_s на_pr	2.9762239091970403e+28	13.97213876118782
714	9	5.5442036842966305	2.8613916699179422	получаться_v из_pr <x>	1.005134549780063e+31	13.311998812904083
230	20	2.5793385107057722	2.8589054531701796	<x> на_pr число_s	2.5118318425600272e+30	4.760023311189579
701	9	5.507825886518339	2.8578522009738694	в_pr точка_s называться_v	1.2157421911568122e+30	13.128959912500891
678	9	5.506749039852874	2.857746060368604	<x> доказать_v что_s	6.270411790225583e+29	13.123573584511975
426	13	3.352859699219412	2.8446995619200264	<x> из_pr задача_s	7.828646471408135e+29	6.192588649901291
690	9	5.284302167947799	2.8340308064961044	<x> решить_v уравнение_s	1.3717415095286539e+29	12.049012428555463
828	8	22.75227284809375	2.828426261632343	арифметический_a средний_a геометрический_a	9.119043879542836e+27	5120.157442840044
798	8	21.836540350184286	2.828425496458895	в противном случае_adv	5.460312106466599e+27	3727.792439102686
812	8	15.833529359973312	2.82832269663894	иметь_v хотя бы_adv	9.21892566459952e+28	465.4711324741996
886	8	15.717599277460774	2.8283139587792023	в отличие от_pr	5.460312106466599e+27	447.13863253911865
843	8	15.48593602911745	2.82829424664135	кружок_s вып_sк_pr <x>	5.926919806873065e+27	412.63909672998784
883	8	14.171715526492596	2.828096699503527	например_adv дать_partcp неравенство_s	7.974171579053698e+27	261.65566559874355
934	8	13.730918611052049	2.827978620756012	частный_a производный_a по_pr	4.225089486637091e+28	224.57709672240543
927	8	13.723346879636559	2.8279762606738084	равномерно_adv непрерывный_a на_pr	1.8768992388207242e+29	223.98835564682494
857	8	13.27521015807763	2.8278120212085556	пример_s решить_v система_s	9.322057161844824e+28	191.7559818584161
929	8	13.17197876113176	2.8277663948288736	функция_s определить_partcp непрерывный_a	5.303202051294842e+28	185.01376450196227
942	8	13.114334004236245	2.8277394599805303	переход_s от_pr один_a	4.358677938760502e+28	181.3524815667566
945	8	13.04655201254264	2.827706380497835	теорема_s доказать_partcp глава_s	2.3611974021787562e+29	177.13982686584424
938	8	12.96130472592413	2.8276625091088046	теорема_s доказать_partcp л_sв_pr	2.5896436747847343e+29	171.98021306185368
786	8	12.560682221209277	2.827417772935331	равенство_s см также_adv	5.359660969604528e+29	149.6722188837141
891	8	11.983853762208824	2.8269216092327056	пример_s решить_v у_pr	3.478800588951701e+28	122.53034176736824
787	8	11.81011751570725	2.8267289395268054	см также_adv пусть_part	1.6836808376499615e+29	115.36236044380614
861	8	11.729646867992296	2.826631526654004	построить_partcp на_pr вектор_s	3.023516940494137e+28	112.185603257813
901	8	11.706334997524433	2.8266022766972383	дифференцировать_partcp на_pr отрезок_s	7.073216488905564e+29	111.28172455757033
885	8	11.705844512407495	2.8266016561828873	пример_s решить_v уравнение_s	1.724104390271998e+29	111.2627850501588
596	10	4.344084338669427	2.8265864281512187	<x> для_pr каждый_a	1.4919281598235978e+30	8.675455178809992
876	8	11.264093729824232	2.825947679087293	обращать_v уравнение_s в_pr	8.450380327505976e+28	95.44634809846892
923	8	11.248723688652795	2.825921122604104	если_conj последовательность_s сходиться_v	1.9287995425869965e+28	94.93837926560566
916	8	10.817070414955337	2.8250470833361896	ряд_s сходиться_v при_pr	9.964960469780071e+28	81.72165939367835
836	8	10.499277000196733	2.824214164401528	мочь_v быть_v только_part	4.227138596692338e+29	73.17730952515987
926	8	10.487931220364452	2.824180901815314	существовать_v точка_s такой_a	9.708209579238965e+27	72.88927205060901
779	8	10.364001626576496	2.8238000201551943	<x>dv только_part тогда_adv	2.2912591873787292e+29	69.81548760124245
914	8	10.360692120295594	2.823789393509213	сходиться_v если_conj ряд_s	7.733608414169557e+28	69.73519358639587
879	8	10.082777251490699	2.822804147982913	часть_s уравнение_s на_pr	1.770918427882131e+28	63.3096772164154
951	8	10.024899877951958	2.82257398202	доказательство_s следовать_v из_pr	1.7661396822545274e+29	62.047355107321884
827	8	9.900973528396294	2.822048975713871	связь_s между_pr <x>	1.3787185294134596e+29	59.42780804270898
948	8	9.895040973931925	2.8220226939141035	порядок_s на_pr плоскость_s	9.084183146574276e+29	59.30519371671718
897	8	9.6826148746989	2.821006727298684	тогда_adv говорить_v что_conj	1.5547934482289038e+29	55.076081623675314
900	8	9.597337137939428	2.820554884779191	производная_s в_pr точка_s	3.2087567011006507e+30	53.46356194447021
950	8	9.498651606043031	2.8199975507110806	доказать_partcp теорема_s для_pr	6.52709688170552e+28	51.65571927350841
830	8	9.363539397757723	2.819169950109005	бесконечно_adv много_adv <x>	3.187846649511571e+28	49.27816483277849
906	8	9.244237135951826	2.8183718945795095	в_pr предположение_s что_conj	1.1026404256156614e+28	47.268822949878576
789	8	9.040580298804956	2.8168473840883093	доказать_v равенство_s доказать_v	7.445365235482336e+28	44.02368556969408
899	8	8.920061193832426	2.815838488094323	у_pr у_pr у_pr	3.061827408788059e+29	42.20762236411651
856	8	8.799607566109716	2.8147423121750985	из_pr определение_s следовать_v	1.6274251314208175e+28	40.46613364958587
816	8	8.688923051281305	2.8136510794879848	зависеть_partcp от_pr <x>	1.5302986522052007e+30	38.92813790093189
905	8	8.688923051281305	2.8136510794879848	<x> зависеть_partcp от_pr	1.696216704252214e+28	38.92813790093188
880	8	8.686816092484724	2.8136294843052223	на_pr м получить_v	5.359660969604528e+29	38.89942375606903
776	8	8.620924544028252	2.8129379669920103	проходить_v через_pr <x>	4.004674765352141e+29	38.01182753428018
933	8	8.602262562814953	2.812736305513071	из_pr теорема_s следовать_v	1.390589543808922e+28	37.764062357236874
922	8	8.45751850658852	2.8110803826457764	заметить_v что_conj если_conj	1.0932026416531066e+30	35.89523494650782
863	8	8.22651669082061	2.808068126857218	для_pr любой_a иметь_v	1.9393015520058206e+29	33.09801421389402
587	10	4.264590585555008	2.8075704617420323	<x> который_a можно_adv	4.043224977235475e+29	8.382926599533942
878	8	8.175201284501034	2.807330942243249	определение_s следовать_v что_conj	1.0404058156293708e+30	32.50604799612776
822	8	8.156357854752608	2.8070535919728425	на_pr отрезок_s иметь_v	2.0417904566118193e+29	32.2912639992186
291	17	2.755754518640484	2.8069738409175096	называться_v <x> если_conj	8.067132752382386e+30	4.968221008225386
853	8	8.146086026232824	2.806900871762114	угол_s между_pr <x>	1.832782295069891e+29	32.174762674811646
550	11	3.808764523896746	2.8063740282160694	на_pr отрезок_s <x>	2.83892250519418e+29	7.154872396559592
908	8	8.083464858734235	2.8059459350746523	у_pr с_pr у_pr	1.36935939033458e+28	31.47329052531703
778	8	8.078659840481137	2.805870934736652	из_pr он можно_adv	1.105880198705912e+29	31.42008205741061
882	8	8.064485510042543	2.805648230256172	такой_a что_conj тогда_adv	5.333604559251855e+29	31.263629397523086
866	8	7.988749488484735	2.804420480471768	действие_s с_pr <x>	7.787187089947496e+30	30.44036798587748
925	8	7.980686282988519	2.8042859319765183	точка_s такой_a что_conj	1.316184527729975e+30	30.35396493373127
831	8	7.729713316270162	2.799698878479787	<x> можно_adv считать_v	4.197207083763192e+29	27.779809456671416
896	8	7.707493798975085	2.79925299861688	леиций_s <x> лекция_s	7.090663912334025e+29	27.562316836289103
805	8	7.620924544028252	2.7974488092378302	<x> обозначить_v через_pr	3.525834513315318e+28	26.73041771426005
316	16	2.8406904118367375	2.796165856976668	<x> б_part в_pr	2.511648230363178e+29	5.096940875010425
946	8	7.524968760753138	2.7953183302902294	доказать_partcp глава_s <x>	3.0262961929623828e+29	25.83640509405471
917	8	7.5017638532752295	2.794781488843642	на_pr отрезок_s если_conj	1.9901940333354807e+29	25.624534482255868
784	8	7.4838313144713196	2.7943606673698156	доказать_v что_conj существовать_v	2.8039370122747386e+30	25.461938799560667
594	10	4.203810308477195	2.792307507592215	<x> иметь_v решение_s	1.042497865089314e+30	8.163565838709829
869	8	7.209007817329556	2.787211955353749	базис_s в_pr который_a	3.792692056234428e+29	23.089469160664894
773	8	7.068417106582482	2.7829933197006285	на_pr один_a из_pr	1.0384023601838189e+30	21.95811754142261
683	9	4.8937558741150475	2.7824326947073024	<x> вид_s где_adv	1.5450934476043326e+29	10.33209709585772
888	8	6.9286212530749545	2.778370466229584	лекция_s <x> порядок_s	1.4240227144448437e+30	20.884867432322455
819	8	6.910901088865311	2.7777518448303846	наибольший_a <x> функция_s	2.361510801246713e+30	20.7523777091388
842	8	6.701617775418621	2.769840738397661	следовать_v что_conj из_pr	5.370509471545793e+29	19.245488525076837
868	8	6.647715361329897	2.7676104102253754	в_pr базис_s иметь_v	1.0007881249616378e+29	18.874087969538888
697	9	4.796498805033829	2.767260054734875	задача_s о_pr <x>	6.979410138548914e+29	9.935166222105504
156	25	2.2702897860980067	2.765479375745103	<x> относительно_pr <x>	1.8537605354527308e+29	4.136787784929196
930	8	6.570152308613197	2.7642512554500014	в_pr точка_s существовать_v	8.66481329560114e+29	18.3511857939318
928	8	6.527479979909189	2.762324696858463	что_conj доказывать_v <x>	8.530711136270705e+27	18.06918304905165
864	8	6.414473666560825	2.756938704342283	для_pr <x> справедливо_adv	2.954065362547218e+30	17.341304199457635
803	8	6.332496591407083	2.752758949733372	привести_partcp <x> по_pr	2.022482524364325e+30	16.82999745125715
949	8	6.235242838998806	2.747482212547838	меняться_v при_pr <x>	4.446450924129609e+30	16.240994079354707
709	9	4.663457649428163	2.744776707869311	говорить_v что_conj <x>	9.152478431981184e+30	9.410387211935294
765	8	6.083137122470367	2.73848193558001	по_pr модуль_s <x>	3.9450646029836514e+28	15.356541135857425
902	8	5.810286312336912	2.7197559860713105	точка_s в_pr который_a	3.723952924722221e+29	13.875394165324305
723	9	4.502421592849396	2.7146374417516053	<x> по_pr формула_s	9.558044655504695e+29	8.801850085235161
932	8	5.717843622090284	2.7125647994426663	<x> при_pr переход_s	7.23504424912899e+29	13.402366756537992
845	8	5.693687999450054	2.7106085384547445	школа_s в_pr <x>	1.3523756162150148e+32	13.281049492310014
844	8	5.693687999450054	2.7106085384547445	<x> школа_s в_pr	6.416705615440397e+27	13.281049492310014
76	38	1.9394561379887527	2.6994636752012093	доказать_partcp <x> <x>	1.402084692175162e+33	3.6006000273485297
425	13	3.0959490131458804	2.6963964550015036	<x> число_s называться_v	1.3461985249089462e+30	5.36970791221168
807	8	5.4567408430462905	2.6895783637287374	из_pr его_a <x>	6.473588966059089e+28	12.139077798437773
444	13	3.0725178461773317	2.681510087342821	<x> уравнение_s с_pr	1.5239446589631896e+30	5.296873584830755
707	9	4.321612578843375	2.676536019611671	система_s иметь_v <x>	4.154612888396186e+30	8.151185119995317
783	8	5.272946729181807	2.6707133776903875	что_conj если_conj число_s	2.6444287094153067e+29	11.310062465069283
920	8	5.24300013377787	2.667405437301107	определение_s пусть_conj <x>	1.9422569619274865e+29	11.179421791448606
733	9	4.278650500171209	2.666758714734026	ввести_v в_pr <x>	1.3533340931455721e+32	8.00138098796561
512	12	3.206106229754545	2.6548265373365716	<x> точка_s называться_v	4.6568400275020214e+29	5.492668371051124
471	12	3.1993205146606263	2.6510111467769883	<x> число_s доказать_v	8.004419554640914e+29	5.471890907921279
870	8	5.0644321863735104	2.646189233228324	от_pr <x> координата_s	2.0008586170077075e+30	10.424951754940208
993	7	22.029185428126677	2.6457499783317067	в том числе_adv	4.1808029723641664e+27	3727.7927073578103
966	7	15.527206292458976	2.645630520262614	неравенство_s между_pr средний_a	9.141963524820005e+27	391.54958648074313
981	7	13.581775984665805	2.645286082103965	при_pr какой_a целый_a	2.494256200360956e+28	199.4866264750193
976	7	12.96484340500613	2.6450378308181954	мочь_v быть_v найти_partcp	4.0070442204160605e+29	161.0702827750337
977	7	12.874677276115383	2.6449918165124497	быть_v представить_partcp в	1.593254865966488e+28	156.11208035274856
990	7	11.261920660762677	2.6434285059162876	для_pr любой_a найтись_v	1.8891113519070346e+29	89.21454995563121
991	7	10.284397826279319	2.641177518390215	вершина_s в_pr точка_s	3.215345331806281e+30	63.523418956354504
941	8	5.004674765896207	2.6384823031476055	доказательство_s пусть_part <x>	1.0412100524073619e+30	10.181527845502332
336	16	2.6622293427300145	2.6376497008647326	<x> функция_s на_pr	8.077295354567673e+29	4.519628280843158
841	8	4.989614832618993	2.636489131575006	из_pr <x> находить_v	3.0113716316366253e+30	10.120873747125081
693	9	4.15188626151787	2.6361531335345982	<x> каждый_a из_pr	2.69099950131427e+29	7.569582777152468
931	8	4.972954204719943	2.6342597322604684	<x> о_s по_pr	9.176900436484783e+28	10.054093987202357
527	11	3.387584871724374	2.6333878000277107	<x> в_pr случай_s	1.0623064965388287e+31	5.801994396763227
992	7	8.717037571645955	2.6321963296883397	<x> в частности_adv	1.2573838838700394e+29	36.77420786731002
630	10	3.680668656356003	2.6306004832401	<x> вектор_s называться_v	5.052064573111658e+29	6.415505573163003
143	27	2.12300910289536	2.624382288088219	л_sв_pr <x> <x>	1.4056645051699317e+33	3.730370471922264
969	7	8.05967127441535	2.6243723843364446	бы_adv один_a <x>	1.6314097991466866e+29	29.19490186202718
806	8	4.886333077392449	2.62224459873616	записать_partcp в_pr <x>	1.3533340931455721e+32	9.712248107211227
988	7	7.797538902553713	2.6201126343885885	такой_a что_conj доказать_v	4.523756571785773e+29	26.616237831052175
400	14	2.8444605318601286	2.6185125527717528	<x> быть_v иметь_v	9.640409629140324e+29	4.779349464650826
877	8	4.8061627287084665	2.6104627401070157	в_pr верный_a <x>	1.1026404256156614e+28	9.40366669804764
970	7	7.306753602337746	2.609723597406661	<x> так_adv чтобы_conj	7.348957242302905e+28	22.36406116289167
147	26	2.1424086249851864	2.6090323827752298	в_pr точка_s <x>	1.65850427036595e+30	3.733569630349545
873	8	4.777541841360777	2.606095479727942	<x> о можно_adv	8.392973151030282e+28	9.29527363388481
